NBN10510666HH1,C20781,NBN10510666,NBN105,1,9/28/2021,NULL,9/29/2021,9/28/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510670HH1,C13011,NBN10510670,NBN105,1,9/22/2021,NULL,10/4/2021,10/3/2021,1,1,1,1,313,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510671HH1,C14883,NBN10510671,NBN105,1,9/24/2021,NULL,10/17/2021,10/16/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510719HH1,C16494,NBN10510719,NBN105,1,9/26/2021,NULL,10/31/2021,10/30/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510752HH4,C20934,NBN10510752,NBN105,1,9/30/2021,NULL,12/2/2021,12/1/2021,2,2,2,2,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510756HH1,C12390,NBN10510756,NBN105,1,9/30/2021,NULL,10/24/2021,10/23/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510765HH1,C20952,NBN10510765,NBN105,1,10/2/2021,NULL,10/8/2021,10/7/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510782HH1,C17853,NBN10510782,NBN105,1,10/2/2021,NULL,10/13/2021,10/12/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510789HH1,C20499,NBN10510789,NBN105,1,10/4/2021,NULL,11/20/2021,11/19/2021,1,1,1,1,312,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510801HH3,C11037,NBN10510801,NBN105,1,10/5/2021,NULL,10/18/2021,10/17/2021,2,2,2,2,313,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510805HH1,C13011,NBN10510805,NBN105,1,10/5/2021,NULL,11/16/2021,11/15/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510821HH1,C19263,NBN10510821,NBN105,1,10/7/2021,NULL,11/1/2021,10/31/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510840HH1,C21141,NBN10510840,NBN105,1,10/9/2021,NULL,11/19/2021,11/18/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510847HH1,C21123,NBN10510847,NBN105,1,10/11/2021,NULL,11/29/2021,11/28/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510861HH2,C12396,NBN10510861,NBN105,1,10/15/2021,NULL,10/27/2021,10/26/2021,2,2,2,2,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510863HH1,C20505,NBN10510863,NBN105,1,10/14/2021,NULL,11/5/2021,11/4/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510864HH1,C11043,NBN10510864,NBN105,1,10/13/2021,NULL,10/31/2021,10/30/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510880HH1,C21180,NBN10510880,NBN105,1,10/16/2021,NULL,3/13/2022,3/12/2022,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510884HH1,C19527,NBN10510884,NBN105,1,10/16/2021,NULL,11/12/2021,11/11/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510889HH1,C21204,NBN10510889,NBN105,1,10/18/2021,NULL,10/23/2021,10/22/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510896HH1,C17532,NBN10510896,NBN105,1,10/18/2021,NULL,11/22/2021,11/21/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510898HH1,C14919,NBN10510898,NBN105,1,10/18/2021,NULL,10/19/2021,10/18/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510911HH1,C21207,NBN10510911,NBN105,1,10/24/2021,NULL,12/2/2021,12/1/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510918HH1,C20454,NBN10510918,NBN105,1,10/21/2021,NULL,10/28/2021,10/27/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510919HH1,C19464,NBN10510919,NBN105,1,10/20/2021,NULL,10/27/2021,10/26/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510938HH1,C14949,NBN10510938,NBN105,1,10/22/2021,NULL,11/9/2021,11/8/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510966HH1,C18486,NBN10510966,NBN105,1,10/23/2021,NULL,11/3/2021,11/2/2021,1,1,1,1,313,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510969HH1,C13164,NBN10510969,NBN105,1,10/23/2021,NULL,11/4/2021,11/3/2021,1,1,1,1,207,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510974HH1,C14883,NBN10510974,NBN105,1,10/24/2021,NULL,11/3/2021,11/2/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510975HH1,C20547,NBN10510975,NBN105,1,10/25/2021,NULL,12/4/2021,12/3/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510981HH1,C21288,NBN10510981,NBN105,1,10/26/2021,NULL,12/19/2021,12/18/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10510982HH1,C12390,NBN10510982,NBN105,1,10/27/2021,NULL,11/9/2021,11/8/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511014HH1,C21459,NBN10511014,NBN105,1,11/1/2021,NULL,12/17/2021,12/16/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511015HH1,C20991,NBN10511015,NBN105,1,10/30/2021,NULL,11/22/2021,11/21/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511044HH1,C16638,NBN10511044,NBN105,1,11/11/2021,NULL,12/19/2021,12/18/2021,1,1,1,1,101,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511067HH1,C20736,NBN10511067,NBN105,1,11/1/2021,NULL,11/9/2021,11/8/2021,1,1,1,1,312,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511071HH2,C12396,NBN10511071,NBN105,1,11/1/2021,NULL,12/27/2021,12/26/2021,2,2,2,2,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511083HH1,C19461,NBN10511083,NBN105,1,11/2/2021,NULL,11/3/2021,11/2/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511084HH1,C21567,NBN10511084,NBN105,1,11/2/2021,NULL,12/5/2021,12/4/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511116HH1,C21570,NBN10511116,NBN105,1,11/4/2021,NULL,11/14/2021,11/13/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511127HH1,C18486,NBN10511127,NBN105,1,11/13/2021,NULL,11/23/2021,11/22/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511134HH1,C21684,NBN10511134,NBN105,1,11/6/2021,NULL,11/7/2021,11/6/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511136HH1,C19023,NBN10511136,NBN105,1,11/6/2021,NULL,11/11/2021,11/10/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511137HH1,C19956,NBN10511137,NBN105,1,11/4/2021,NULL,11/20/2021,11/19/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511139HH1,C22401,NBN10511139,NBN105,1,11/5/2021,NULL,12/27/2021,12/26/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511151HH1,C21186,NBN10511151,NBN105,1,11/6/2021,NULL,11/12/2021,11/11/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511152HH1,C18147,NBN10511152,NBN105,1,11/5/2021,NULL,11/28/2021,11/27/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511198HH1,C13164,NBN10511198,NBN105,1,11/11/2021,NULL,11/14/2021,11/13/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511207HH1,C22635,NBN10511207,NBN105,1,11/10/2021,NULL,11/21/2021,11/20/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511208HH1,C18762,NBN10511208,NBN105,1,11/18/2021,NULL,11/20/2021,11/19/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511217HH1,C16596,NBN10511217,NBN105,1,11/11/2021,NULL,11/12/2021,11/11/2021,1,1,1,1,206,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511225HH1,C12777,NBN10511225,NBN105,1,11/15/2021,NULL,11/24/2021,11/23/2021,1,1,1,1,116,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511226HH1,C15156,NBN10511226,NBN105,1,11/10/2021,NULL,12/17/2021,12/16/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511228HH1,C23157,NBN10511228,NBN105,1,11/13/2021,NULL,11/21/2021,11/20/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511248HH1,C20736,NBN10511248,NBN105,1,11/13/2021,NULL,11/18/2021,11/17/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511263HH1,C21888,NBN10511263,NBN105,1,11/14/2021,NULL,11/25/2021,11/24/2021,1,1,1,1,302,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511348HH1,C22047,NBN10511348,NBN105,1,11/21/2021,NULL,1/27/2022,1/26/2022,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511354HH1,C12678,NBN10511354,NBN105,1,11/22/2021,NULL,12/8/2021,12/7/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511387HH1,C16596,NBN10511387,NBN105,1,11/23/2021,NULL,1/9/2022,1/8/2022,1,1,1,1,101,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511405HH1,C21621,NBN10511405,NBN105,1,11/24/2021,NULL,11/26/2021,11/25/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511416HH2,C22122,NBN10511416,NBN105,1,11/26/2021,NULL,12/30/2021,12/29/2021,2,2,2,2,313,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511464HH1,C11043,NBN10511464,NBN105,1,11/27/2021,NULL,11/28/2021,11/27/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511495HH1,C22197,NBN10511495,NBN105,1,11/27/2021,NULL,12/4/2021,12/3/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511496HH1,C21570,NBN10511496,NBN105,1,11/27/2021,NULL,12/4/2021,12/3/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511515HH1,C15888,NBN10511515,NBN105,1,11/29/2021,NULL,12/5/2021,12/4/2021,1,1,1,1,313,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511567HH3,C22257,NBN10511567,NBN105,1,12/4/2021,NULL,12/5/2021,12/4/2021,2,2,2,2,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511635HH1,C22341,NBN10511635,NBN105,1,12/6/2021,NULL,12/10/2021,12/9/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511678HH1,C21612,NBN10511678,NBN105,1,12/6/2021,NULL,12/19/2021,12/18/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511680HH1,C22338,NBN10511680,NBN105,1,12/5/2021,NULL,12/9/2021,12/8/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511716HH1,C15888,NBN10511716,NBN105,1,12/6/2021,NULL,12/15/2021,12/14/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511756HH1,C17169,NBN10511756,NBN105,1,12/8/2021,NULL,2/4/2022,2/3/2022,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511785HH1,C22500,NBN10511785,NBN105,1,12/11/2021,NULL,12/18/2021,12/17/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511830HH7,C15339,NBN10511830,NBN105,1,12/17/2021,NULL,3/23/2022,3/22/2022,2,2,2,2,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511895HH1,C19992,NBN10511895,NBN105,1,12/13/2021,NULL,12/14/2021,12/13/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511896HH1,C13485,NBN10511896,NBN105,1,12/12/2021,NULL,2/17/2022,2/16/2022,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511918HH1,C22212,NBN10511918,NBN105,1,12/14/2021,NULL,12/26/2021,12/25/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511941HH1,C22470,NBN10511941,NBN105,1,12/14/2021,NULL,12/15/2021,12/14/2021,1,1,1,1,206,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10511971HH1,C22611,NBN10511971,NBN105,1,12/16/2021,NULL,1/13/2022,1/12/2022,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10512061HH1,C15315,NBN10512061,NBN105,1,12/19/2021,NULL,12/20/2021,12/19/2021,1,1,1,1,207,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10512062HH1,C20760,NBN10512062,NBN105,1,12/18/2021,NULL,1/12/2022,1/11/2022,1,1,1,1,101,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10512063HH1,C14991,NBN10512063,NBN105,1,12/18/2021,NULL,1/21/2022,1/20/2022,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10512174HH1,C22788,NBN10512174,NBN105,1,12/23/2021,NULL,12/26/2021,12/25/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10512225HH1,C22773,NBN10512225,NBN105,1,12/25/2021,NULL,2/13/2022,2/12/2022,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10512262HH1,C20151,NBN10512262,NBN105,1,12/29/2021,NULL,12/30/2021,12/29/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10512324HH1,C22596,NBN10512324,NBN105,1,12/29/2021,NULL,12/30/2021,12/29/2021,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10512391HH1,C20349,NBN10512391,NBN105,1,1/1/2022,NULL,1/26/2022,1/25/2022,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10512392HH1,C22809,NBN10512392,NBN105,1,1/5/2022,NULL,1/21/2022,1/20/2022,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10512400HH2,C22122,NBN10512400,NBN105,1,1/1/2022,NULL,1/9/2022,1/8/2022,2,2,2,2,312,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10512444HH1,C13497,NBN10512444,NBN105,1,1/4/2022,NULL,1/5/2022,1/4/2022,1,1,1,1,313,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10512448HH1,C12378,NBN10512448,NBN105,1,1/9/2022,NULL,3/2/2022,3/1/2022,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10512594HH1,C15150,NBN10512594,NBN105,1,1/7/2022,NULL,3/20/2022,3/19/2022,1,1,1,1,101,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10512631HH1,C14007,NBN10512631,NBN105,1,1/8/2022,NULL,1/11/2022,1/10/2022,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
NBN10512633HH1,C11340,NBN10512633,NBN105,1,1/8/2022,NULL,1/9/2022,1/8/2022,1,1,1,1,99,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,3.6.4
